Sales.Id;Sales.date;Sales.price;Sales.property_type;Sales.surface;Sales.longitude;Sales.latitude;Sales.postcodes;Sales.area;Sales.bathrooms;Sales.beds;Sales.ber_id;Sales.parking;Sales.description;Sales.central_heating;Sales.alarm;Sales.gas_heating;Sales.oil_heating;attic.conversion;ensuites;PriceHistory.date0;PriceHistory.price0;PriceHistory.date1;PriceHistory.price1;PriceHistory.date2;PriceHistory.price2;PriceHistory.date3;PriceHistory.price3;PriceHistory.date4;PriceHistory.price4;PriceHistory.date5;PriceHistory.price5;PriceHistory.date6;PriceHistory.price6;PriceHistory.date7;PriceHistory.price7;PriceHistory.date8;PriceHistory.price8;PriceHistory.date9;PriceHistory.price9;PriceHistory.date10;PriceHistory.price10;PriceHistory.date11;PriceHistory.price11;PriceHistory.date12;PriceHistory.price12;PriceHistory.date13;PriceHistory.price13;PriceHistory.date14;PriceHistory.price14;PriceHistory.date15;PriceHistory.price15
299003;"2018-04-16 00:00:00;"750000;"Residential Sale;"124.02;"-6.214391;"53.3080988;"Dublin 4;"Donnybrook;"2;"4;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304228;"2018-05-28 00:00:00;"278490;"Residential Sale;"65.0;"-6.3073067;"53.2793586;"Dublin 16;"Portmarnock;"2;"2;"C2;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287225;"2018-01-17 00:00:00;"275000;"Residential Sale;"142.7;"-9.2797805;"52.3885154;";"Kilmallock;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293875;"2018-01-16 00:00:00;"275000;"Residential Sale;"142.7;"-9.2797805;"52.3885154;";"Kilmallock;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294889;"2018-03-06 00:00:00;"420000;"Residential Sale;"65.0;"-6.2581224;"53.3482034;"Dublin 6;"Rathmines;"2;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313082;"2018-07-24 00:00:00;"1200000;"Residential Sale;"464.52;"-6.0975733;"53.3879663;"D13 E0R6;"Sutton;"4;"5;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";1500000.0;2017-06-14;1350000.0;2018-02-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296046;"2018-03-21 00:00:00;"430000;"Residential Sale;"94.9;"-6.2862774;"53.2982665;"Dublin 14;"Rathfarnham;"1;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309015;"2018-06-26 00:00:00;"206000;"Residential Sale;"70.0;"-8.1793085;"51.923183;"P25 C802;"Midleton;"1;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293431;"2018-03-08 00:00:00;"560000;"Residential Sale;"204.4;"-6.561212;"53.375979;";"Maynooth;"3;"4;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286285;"2018-01-03 00:00:00;"281000;"Residential Sale;"100.0;"-6.3139193;"53.3423858;";"Kilmainham;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312339;"2018-07-16 00:00:00;"315000;"Residential Sale;"100.0;"-6.3146435;"53.341694;"Dublin 8;"Kilmainham;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297359;"2018-04-06 00:00:00;"220000;"Residential Sale;"151.0;"-8.292807;"52.8778127;";"Mullinahone;"1;"4;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307062;"2018-06-14 00:00:00;"330000;"Residential Sale;"260.1;"-8.916691;"52.5818395;";"Ardara;"4;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";300000.0;2018-01-09;425000.0;2017-08-29;330000.0;2018-02-04;;;;;;;;;;;;;;;;;;;;;;;;;;
308114;"2018-06-06 00:00:00;"215000;"Residential Sale;"129.2;"-9.0733974;"52.8294824;";"Ennis;"2;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297230;"2018-04-05 00:00:00;"192500;"Residential Sale;"92.9;"-6.6732083;"52.9869679;"W91 CK85;"Stratford-on-Slaney;"2;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301414;"2018-05-09 00:00:00;"422000;"Residential Sale;"140.4;"-8.4486364;"51.9061208;"T23 K12H;"Mayfield;"3;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297579;"2018-04-12 00:00:00;"320000;"Residential Sale;"147.9;"-9.1153407;"53.2619644;"H91 WV8N;"Salthill;"3;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";340000.0;2017-10-14;340000.0;2017-12-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308081;"2018-06-05 00:00:00;"540000;"Residential Sale;"103.03;"-6.2308037;"53.2756506;"16;"Dundrum;"1;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289722;"2018-02-05 00:00:00;"835000;"Residential Sale;"225.0;"-6.172322;"53.426055;";"Williamstown;"2;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297696;"2018-02-28 00:00:00;"557000;"Residential Sale;"112.0;"-6.064084;"53.385106;"D13 RC96;"Howth;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300750;"2018-04-06 00:00:00;"185000;"Residential Sale;"82.0;"-6.6694876;"53.2501222;";"Ballina;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296202;"2018-03-27 00:00:00;"90000;"Residential Sale;"190.0;"-7.2689498;"55.0680564;";"Muff;"3;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286371;"2018-01-05 00:00:00;"60000;"Residential Sale;"74.2;"-7.8051006;"53.7247896;";"Athlone West;"2;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300343;"2018-04-27 00:00:00;"195000;"Residential Sale;"288.0;"-8.1975561;"52.8642968;";"Toomevara;"2;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288259;"2018-01-30 00:00:00;"280000;"Residential Sale;"98.0;"-6.2548004;"53.6974283;"A92 Y0P0;"Ballyhaunis;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298816;"2018-04-12 00:00:00;"345000;"Residential Sale;"80.3;"-6.2587806;"53.2739248;"Dublin 16;"Rathfarnham;"2;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305160;"2018-06-01 00:00:00;"345000;"Residential Sale;"222.0;"-6.2470171;"53.7813527;"A92 W8N0;"Clogherhead;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311891;"2018-07-11 00:00:00;"422000;"Residential Sale;"137.0;"-6.21086;"53.3905716;"D05 KX06;"Coolock;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311992;"2018-07-12 00:00:00;"380000;"Residential Sale;"91.9;"-6.3083496;"53.3172473;"D12 P8W6;"Crumlin;"3;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294785;"2018-02-19 00:00:00;"485000;"Residential Sale;"60.7;"-6.2346726;"53.3352139;"Dublin 4;"Irishtown;"1;"2;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309569;"2018-07-02 00:00:00;"105000;"Residential Sale;"60.0;"-9.0596134;"53.2699585;";"Galway;"1;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299551;"2018-04-19 00:00:00;"277000;"Residential Sale;"143.0;"-6.6785875;"53.2184637;";"Ballynacargy;"2;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313129;"2018-07-24 00:00:00;"3707700;"Residential Sale;"637.0;"-6.1180836;"53.2615513;";"Shankill;"6;"6;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311588;"2018-07-05 00:00:00;"270000;"Residential Sale;"45.2;"-6.1325574;"53.5826242;";"Portobello;"1;"1;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296981;"2018-03-27 00:00:00;"635000;"Residential Sale;"105.4;"-6.2274774;"53.2842755;"D14 P1H7;"Dundrum;"2;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301508;"2018-05-11 00:00:00;"130000;"Residential Sale;"73.95;"-6.403188;"54.0016657;";"Dundalk;"2;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310689;"2018-07-10 00:00:00;"212000;"Residential Sale;"90.0;"-6.8174405;"53.2909365;"W91 TW54;"Robertstown;"3;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308588;"2018-06-20 00:00:00;"287500;"Residential Sale;"157.5;"-7.2704669;"52.6389194;"R95 H0X3;"Kilkenny;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301972;"2018-05-08 00:00:00;"585000;"Residential Sale;"124.02;"-6.1328237;"53.2682026;"A96 Y8D6;"Dun Laoghaire;"2;"4;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310713;"2018-07-11 00:00:00;"167500;"Residential Sale;"83.6;"-7.2549056;"52.6426987;"R95 P2W9;"Kilkenny;"1;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306499;"2018-06-08 00:00:00;"370000;"Residential Sale;"130.0;"-6.6621433;"53.2337741;"W91 N76V;"Naas;"3;"4;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291658;"2018-02-22 00:00:00;"235000;"Residential Sale;"65.0;"-6.6567884;"53.2280297;"W91 EC8X;"Naas;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291169;"2018-02-22 00:00:00;"145000;"Residential Sale;"102.08;"-8.5028002;"52.7534258;"V94 DNR7;"O Briensbridge;"2;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286462;"2018-01-05 00:00:00;"200000;"Residential Sale;"109.0;"-6.4736067;"54.0235934;";"Omeath;"2;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311485;"2018-07-03 00:00:00;"580000;"Residential Sale;"95.0;"-6.2969018;"53.2866203;"D16 P0A2;"Rathfarnham;"1;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300218;"2018-04-27 00:00:00;"875000;"Residential Sale;"175.0;"-6.2663844;"53.2978587;"D14 XK60;"Rathfarnham;"2;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289590;"2018-01-30 00:00:00;"774999;"Residential Sale;"266.0;"-6.4494668;"53.3999377;";"Clooney;"3;"5;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";795000.0;2018-05-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312273;"2018-07-16 00:00:00;"795000;"Residential Sale;"266.0;"-6.4494668;"53.3999377;";"Clooney;"3;"5;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";795000.0;2018-05-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312726;"2018-07-19 00:00:00;"809999;"Residential Sale;"266.0;"-6.4494668;"53.3999377;";"Clooney;"3;"5;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";795000.0;2018-05-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290913;"2018-02-16 00:00:00;"490000;"Residential Sale;"118.2;"-6.108753;"53.1834009;"A98 E791;"Bray;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294774;"2018-02-16 00:00:00;"210000;"Residential Sale;"96.0;"-6.1746619;"53.4048417;"Dublin 15;"Coolock;"3;"3;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287891;"2018-01-19 00:00:00;"223000;"Residential Sale;"92.0;"-8.4081935;"51.8619003;"T12 V3KF;"Douglas;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285017;"2017-11-29 00:00:00;"350000;"Residential Sale;"193.0;"-6.3656418;"53.8010123;";"Drogheda;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285378;"2017-12-18 00:00:00;"245000;"Residential Sale;"44.0;"-6.2710628;"53.3434826;"Dublin 8;"Kevin Street;"1;"1;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285978;"2017-12-18 00:00:00;"550000;"Residential Sale;"95.0;"-6.2667643;"53.3304247;"Dublin 8;"Portobello;"3;"3;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291757;"2018-02-23 00:00:00;"492000;"Residential Sale;"140.0;"-6.1146582;"53.2347671;"D18 A2P3;"Shankill;"2;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302524;"2018-04-12 00:00:00;"1070000;"Residential Sale;"158.0;"-6.2303127;"53.3232538;";"Donnybrook;"2;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311122;"2018-06-19 00:00:00;"77500;"Residential Sale;"79.0;"-9.5891081;"52.7334003;";"Doonbeg;"1;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298431;"2018-04-05 00:00:00;"580000;"Residential Sale;"288.0;"-7.719258;"51.9610628;";"Ardmore;"3;"6;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289155;"2018-02-06 00:00:00;"475000;"Residential Sale;"119.26;"-9.0939576;"53.2588074;";"Salthill;"2;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285931;"2017-12-15 00:00:00;"184000;"Residential Sale;"125.0;"-8.6494893;"52.6369164;"V94 XV62;"Roxboro Road;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307120;"2018-06-15 00:00:00;"360000;"Residential Sale;"97.0;"-6.2238139;"53.3794302;"D09 A3T9;"Beaumont;"2;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298911;"2018-04-13 00:00:00;"275000;"Residential Sale;"112.0;"-6.663171;"53.2094894;"W91 E42K;"Naas;"1;"3;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307990;"2018-05-31 00:00:00;"230000;"Residential Sale;"69.7;"-6.2453256;"53.4492917;";"Swords;"1;"2;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288376;"2018-01-31 00:00:00;"140000;"Residential Sale;"102.0;"-7.7662158;"53.5549219;"N39 WD98;"Ballymahon;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291868;"2018-02-27 00:00:00;"275000;"Residential Sale;"99.5;"-8.4888444;"51.8802809;"T12 EK2H;"Togher;"2;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296252;"2018-03-28 00:00:00;"261050;"Residential Sale;"124.0;"-6.4758002;"52.3150332;";"Wexford;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296253;"2018-03-28 00:00:00;"261050;"Residential Sale;"124.0;"-6.4758002;"52.3150332;";"Wexford;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304237;"2018-05-28 00:00:00;"730000;"Residential Sale;"142.1;"-6.2816884;"53.3152882;"D6W FT98;"Terenure;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300293;"2018-04-27 00:00:00;"330000;"Residential Sale;"100.0;"-6.3293509;"53.3774096;"Dublin 15;"Blanchardstown;"2;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310710;"2018-07-10 00:00:00;"340000;"Residential Sale;"131.0;"-8.447927;"51.8879917;"T12 E400;"Douglas;"3;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297515;"2018-04-10 00:00:00;"520000;"Residential Sale;"200.0;"-6.4328284;"53.5971218;";"Duleek;"4;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287249;"2018-01-18 00:00:00;"359000;"Residential Sale;"179.0;"-6.4657671;"52.3418361;"Y35 RR77;"Wexford;"4;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299340;"2018-04-18 00:00:00;"540000;"Residential Sale;"108.3;"-6.0699951;"53.1435811;"A63 HD34;"Greystones;"2;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298408;"2018-04-05 00:00:00;"235000;"Residential Sale;"96.3;"-8.1782689;"51.9202954;";"Midleton;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299182;"2018-04-17 00:00:00;"475000;"Residential Sale;"83.61;"-6.2850316;"53.2948879;"D14 E2X8;"Rathfarnham;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290715;"2018-02-13 00:00:00;"295000;"Residential Sale;"63.0;"-6.2845572;"53.2989843;"Dublin 14;"Rathfarnham;"1;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285941;"2017-12-15 00:00:00;"591888;"Residential Sale;"154.0;"-6.1410939;"53.2512149;"D18 X434;"Loughlinstown;"2;"4;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300735;"2018-04-04 00:00:00;"242000;"Residential Sale;"90.54;"-6.6328531;"53.2886944;";"Nurney;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306125;"2018-06-01 00:00:00;"333000;"Residential Sale;"94.0;"-6.2422773;"53.3941902;"D09 DC91;"Santry;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310751;"2018-07-11 00:00:00;"450000;"Residential Sale;"90.0;"-6.2431716;"53.2827444;"Dublin 16;"Dundrum;"2;"2;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302268;"2018-05-14 00:00:00;"780000;"Residential Sale;"189.7;"-6.0728069;"53.1321802;";"Greystones;"3;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283924;"2017-12-21 00:00:00;"290000;"Residential Sale;"195.0;"-9.6726493;"52.0687362;";"Tacumshane;"2;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311032;"2018-06-14 00:00:00;"549000;"Residential Sale;"92.0;"-6.1648921;"53.291175;"A94 R9Y6;"Dun Laoghaire;"2;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305310;"2018-06-07 00:00:00;"450000;"Residential Sale;"79.99;"-6.2859361;"53.3207728;";"Harold's Cross;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295413;"2018-03-23 00:00:00;"100000;"Residential Sale;"105.1;"-8.5686896;"53.1985695;";"Headford;"2;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296525;"2018-04-04 00:00:00;"172500;"Residential Sale;"76.0;"-6.4601186;"52.3315887;"Y35 T8N3;"Wexford Town;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302441;"2018-05-17 00:00:00;"251474;"Residential Sale;"140.7;"-9.4438286;"52.0484824;"V93 V9Y5;"Letterkenny;"2;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286925;"2018-01-12 00:00:00;"393000;"Residential Sale;"141.0;"-6.6659175;"53.2346362;";"Naas;"4;"4;"A3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292823;"2018-03-09 00:00:00;"210000;"Residential Sale;"76.0;"-6.3174315;"53.3911062;"D11 X5F9;"Finglas;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313294;"2018-07-26 00:00:00;"230000;"Residential Sale;"106.0;"-9.5123733;"53.8030338;"F28 HK49;"Westport;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313057;"2018-07-23 00:00:00;"120000;"Residential Sale;"162.6;"-6.9625329;"55.2315361;";"Greencastle;"2;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295257;"2018-03-22 00:00:00;"285000;"Residential Sale;"159.0;"-7.7135742;"54.9527967;"F92 XWD6;"Letterkenny;"2;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298772;"2018-04-12 00:00:00;"378000;"Residential Sale;"100.0;"-6.0744027;"53.1221315;"A63 W940;"Greystones;"2;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
